"","V1","V2","X.1","X","ID_Year","Family","Block","Treatment","Region","Site.Lat","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period","Region.period"
"181",-0.448214020261024,1.34748786338706,181,332,"S18_2010",243,4,"D","2.Center","39.7_S18",106,181.150202976996,0.2956,13.8248416866667,0.603022273,"Pre","2.Center_Pre"
"182",-0.524807267891151,-1.01598181754424,182,339,"S18_2010",244,3,"D","2.Center","39.7_S18",90,299.119170984456,0.193,7.12229913733333,0.415022651,"Pre","2.Center_Pre"
"183",-1.78680400433012,-1.08495073365897,183,340,"S18_2010",244,4,"D","2.Center","39.7_S18",96,215.47268907563,0.23219512195122,7.45008999766667,0.150915963666667,"Pre","2.Center_Pre"
"184",-0.346742363544877,1.323771239833,184,347,"S18_2010",245,3,"D","2.Center","39.7_S18",90,207.372881355932,0.228387096774194,13.62355859,0.598728483666667,"Pre","2.Center_Pre"
"185",-0.223881669843051,-0.657954979198599,185,348,"S18_2010",245,4,"D","2.Center","39.7_S18",92,259.43661971831,0.169047619047619,12.0642850966667,0.256119856666667,"Pre","2.Center_Pre"
"186",0.680972433676401,1.47444266793744,186,355,"S18_2010",246,3,"D","2.Center","39.7_S18",92,246.949152542373,0.213055555555556,15.8973864333333,0.697111656333333,"Pre","2.Center_Pre"
"187",2.71086433281752,-1.31027723357372,187,356,"S18_2010",246,4,"D","2.Center","39.7_S18",106,389.041095890411,0.121666666666667,15.3416807366667,0.479781228666667,"Pre","2.Center_Pre"
"188",-1.22846803682292,-1.33305099828805,188,363,"S18_2010",247,3,"D","2.Center","39.7_S18",86,260.888888888889,0.16875,6.63238802366667,0.222160681333333,"Pre","2.Center_Pre"
"189",-2.38648115376912,-0.0910278505509357,189,364,"S18_2010",247,4,"D","2.Center","39.7_S18",87,186.513274336283,0.256818181818182,9.040398458,0.175545159333333,"Pre","2.Center_Pre"
"190",2.07625381246482,0.773881173348188,190,379,"S29_2010",284,3,"D","2.Center","39.4_S29",90,347.992277992278,0.161875,18.2132954433333,0.670401558666667,"Pre","2.Center_Pre"
"191",0.848774564191118,-0.461031175052612,191,380,"S29_2010",284,4,"D","2.Center","39.4_S29",102,263.810264385692,0.16075,13.3965055333333,0.420791113333333,"Pre","2.Center_Pre"
"192",-1.55200527631681,1.27333316113365,192,387,"S29_2010",285,3,"D","2.Center","39.4_S29",85,203.988095238095,0.28,11.2352539733333,0.521994321666667,"Pre","2.Center_Pre"
"193",1.67976901815442,-0.366226334863652,193,395,"S29_2010",286,3,"D","2.Center","39.4_S29",103,326.21359223301,0.171666666666667,14.75729162,0.539188702666667,"Pre","2.Center_Pre"
"194",-2.54199158706756,0.0837616863155732,194,396,"S29_2010",286,4,"D","2.Center","39.4_S29",87,167.248322147651,0.259130434782609,8.75102021233333,0.197858925,"Pre","2.Center_Pre"
"195",1.27386188860049,-0.858443905805993,195,403,"S29_2010",287,3,"D","2.Center","39.4_S29",102,329.502572898799,0.166571428571429,9.46319221666667,0.646130226,"Pre","2.Center_Pre"
"196",0.562583454360525,0.713818853521048,196,427,"S29_2010",290,3,"D","2.Center","39.4_S29",93,227.546728971963,0.164615384615385,13.3822668533333,0.618821818,"Pre","2.Center_Pre"
"197",-0.195870693000394,-1.07377012638184,197,428,"S29_2010",290,4,"D","2.Center","39.4_S29",105,246.978417266187,0.198571428571429,10.3679587233333,0.276535692333333,"Pre","2.Center_Pre"
"198",0.641977362524062,0.510114864891168,198,435,"S32_2010",305,3,"D","2.Center","37.5_S32",91,286.594982078853,0.192413793103448,13.0743220733333,0.632930932333333,"Pre","2.Center_Pre"
"199",-2.27758850313163,-1.16700491021667,199,436,"S32_2010",305,4,"D","2.Center","37.5_S32",87,238.151515151515,0.235714285714286,5.945890969,0.131638563,"Pre","2.Center_Pre"
"200",-1.68931618114367,1.47186283769812,200,443,"S32_2010",306,3,"D","2.Center","37.5_S32",85,176.43391521197,0.276551724137931,13.0663426533333,0.431505709,"Pre","2.Center_Pre"
"201",-2.8176201659354,-0.5315631964075,201,444,"S32_2010",306,4,"D","2.Center","37.5_S32",87,204.012345679012,0.277714285714286,6.82330449733333,0.136246277333333,"Pre","2.Center_Pre"
"202",-3.14119366974614,-0.216283237272887,202,451,"S32_2010",307,3,"D","2.Center","37.5_S32",82,196.228070175439,0.285,7.12780572233333,0.130422367333333,"Pre","2.Center_Pre"
"203",-3.76488858938772,-1.3555470630492,203,452,"S32_2010",307,4,"D","2.Center","37.5_S32",84,197.257769652651,0.2735,1.81505876766667,0.053396821,"Pre","2.Center_Pre"
"204",0.635742989581694,1.77020312220899,204,467,"S32_2010",309,3,"D","2.Center","37.5_S32",92,222.75,0.211764705882353,18.0038086766667,0.631513209,"Pre","2.Center_Pre"
"205",-0.87590301101286,-0.669035530118347,205,468,"S32_2010",309,4,"D","2.Center","37.5_S32",91,242.981029810298,0.194210526315789,12.0378683266667,0.144005213333333,"Pre","2.Center_Pre"
"206",-2.51940254666521,-0.194767260424554,206,476,"S32_2010",310,4,"D","2.Center","37.5_S32",84,218.99721448468,0.276153846153846,9.815593738,0.102590834333333,"Pre","2.Center_Pre"
"207",0.710955194349908,-1.23074969383464,207,483,"S32_2010",311,3,"D","2.Center","37.5_S32",100,175.095541401274,0.0314,9.40874980666667,0.361565641333333,"Pre","2.Center_Pre"
"208",-0.964294095505861,-0.299590514259961,208,484,"S32_2010",311,4,"D","2.Center","37.5_S32",89,246.875,0.213333333333333,11.3969979733333,0.254034823666667,"Pre","2.Center_Pre"
"209",4.09997542109599,-1.92975632189545,209,139,"S15_2010",148,3,"D","1.North","43.4_S15",105,504.021739130435,0.092,15.9741448833333,0.576197384,"Pre","1.North_Pre"
"210",1.54002007356604,-0.0689914285551776,210,147,"S15_2010",149,3,"D","1.North","43.4_S15",102,287.308868501529,0.155714285714286,14.18349766,0.593159836666667,"Pre","1.North_Pre"
"211",0.0181808081688397,0.74381676626118,211,148,"S15_2010",149,4,"D","1.North","43.4_S15",94,216.041055718475,0.200588235294118,14.6443442333333,0.471308539333333,"Pre","1.North_Pre"
"212",-0.445650886313126,1.13671462617102,212,155,"S15_2010",150,3,"D","1.North","43.4_S15",84,180.366972477064,0.167692307692308,12.4419068733333,0.567727191333333,"Pre","1.North_Pre"
"213",0.0582913561832696,-1.08226599853549,213,164,"S15_2010",151,4,"D","1.North","43.4_S15",91,319.96855345912,0.176666666666667,11.45095606,0.266415069666667,"Pre","1.North_Pre"
"214",-0.551639874380727,-0.626678296428003,214,171,"S15_2010",152,3,"D","1.North","43.4_S15",91,270.925666199158,0.198055555555556,10.3923157973333,0.311622972,"Pre","1.North_Pre"
"215",-1.451765554142,0.427851452811448,215,172,"S15_2010",152,4,"D","1.North","43.4_S15",96,202.516556291391,0.283125,11.9924689566667,0.316016564,"Pre","1.North_Pre"
"216",1.02911038105922,0.723753097180431,216,179,"S15_2010",153,3,"D","1.North","43.4_S15",87,282.387096774194,0.155,16.4301404566667,0.546384967333333,"Pre","1.North_Pre"
"217",-3.11371630063219,-0.0946574717165447,217,180,"S15_2010",153,4,"D","1.North","43.4_S15",81,163.174157303371,0.254285714285714,7.883685146,0.097602147,"Pre","1.North_Pre"
"218",3.05571473427807,0.936867187288317,218,187,"S15_2010",154,3,"D","1.North","43.4_S15",102,313.471698113208,0.1325,19.7075280266667,0.782419037333333,"Pre","1.North_Pre"
"219",2.06617281155179,-0.685399555145985,219,188,"S15_2010",154,4,"D","1.North","43.4_S15",106,330.860215053763,0.1488,17.02475011,0.405664832666667,"Pre","1.North_Pre"
"220",-0.170458801037658,-0.450834501547906,220,195,"S15_2010",155,3,"D","1.North","43.4_S15",101,249.115646258503,0.21,8.216663826,0.541563692333333,"Pre","1.North_Pre"
